user_id,total_revenue,currency,total_posts,average_schedule_seconds,total_twitter_post,total_facebook_post,total_pinterest_post,total_instagram_post,total_instagram_story,total_linkedin_post,total_tiktok_post,suggested_hashtags_count,suggested_time_count
465800330370909194,49.00,usd,3,423642.3333333333,0,1,0,2,0,0,0,0,2
4675681770407302900,30.00,usd,1,,0,0,0,1,0,0,0,6,0
5114118333729502191,30.00,usd,5,400525.75,0,1,1,3,0,0,0,6,0
5246580000171395716,9.00,usd,,,,,,,,,,0,2
531679782095756635,30.00,usd,2,405050.5,0,1,0,1,0,0,0,36,0
5331617441981739344,,,1,64808.0,0,0,0,1,0,0,0,4,0
5455729711476396515,,,,,,,,,,,,1,0
5577433271937921406,19.00,usd,2,153033.0,0,2,0,0,0,0,0,2,1
5584780457374270923,15.00,usd,2,,0,0,0,2,0,0,0,3,2
5616230362590098888,19.00,usd,1,241259.0,0,0,0,1,0,0,0,,
5692740404377524785,5.00,usd,2,576047.0,0,1,0,1,0,0,0,0,1
5911900701375202899,19.00,usd,1,,0,0,0,1,0,0,0,8,0
5931185628835452319,,,1,72051.0,0,0,0,1,0,0,0,,
6084609010803116065,15.00,usd,3,104404.0,0,0,1,2,0,0,0,13,1
6099037877157636385,38.00,usd,,,,,,,,,,5,1
6146932790329673391,19.00,usd,2,329431.5,0,0,0,2,0,0,0,43,0
6522129810740861057,15.00,usd,2,325842.0,0,0,0,2,0,0,0,1,0
6640725139216990115,36.20,usd,,,,,,,,,,2,1
6819591465745497426,98.00,usd,2,97233.0,0,1,1,0,0,0,0,18,0
6969952864659283783,9.00,usd,2,,0,0,0,2,0,0,0,0,1
6978892908490675241,,,,,,,,,,,,0,1
714115574796877418,200.00,usd,5,456313.5,1,2,0,2,0,0,0,15,1
7198029587817304993,49.00,usd,1,,0,1,0,0,0,0,0,5,2
7242038948874480770,190.00,usd,1,684001.0,0,0,0,1,0,0,0,,
728935924262200845,2.85,usd,2,406830.0,0,0,2,0,0,0,0,25,0
7603174084396130424,19.00,usd,,,,,,,,,,,
7759524765967359647,15.00,usd,4,655248.0,0,0,0,4,0,0,0,0,1
7827071702158853661,19.00,usd,1,421224.0,0,0,0,1,0,0,0,0,1
7926998435292499466,9.00,usd,1,,0,1,0,0,0,0,0,,
7948053449640746699,54.00,usd,2,311434.5,0,0,0,2,0,0,0,2,5
7985815570861085741,75.00,usd,5,459936.25,0,1,2,2,0,0,0,8,3
8000734561163347485,,,,,,,,,,,,7,0
8019381344127639285,40.00,usd,2,280831.5,0,1,0,1,0,0,0,0,1
8140477812132496305,38.00,usd,3,164429.0,0,0,0,2,1,0,0,31,1
8210283732608564120,9.00,usd,1,,0,1,0,0,0,0,0,0,1
8258271041401271411,9.00,usd,1,554457.0,0,0,0,1,0,0,0,,
8397372012193220919,,,1,691207.0,0,1,0,0,0,0,0,19,0
8572275147462507709,15.00,usd,1,176407.0,0,0,0,1,0,0,0,6,0
8590542684177164541,,,1,,0,0,0,1,0,0,0,20,0
8637961134158641667,19.00,usd,1,,0,0,0,1,0,0,0,30,1
8897091616148804669,150.00,usd,3,108006.0,0,1,1,1,0,0,0,0,2
907309898420358266,,,,,,,,,,,,32,0
9155130546046560290,14.99,usd,,,,,,,,,,2,3
919312336832386836,36.00,usd,2,187201.5,0,0,1,1,0,0,0,11,2
-1342869380404080830,19.00,usd,1,680418.0,0,1,0,0,0,0,0,,
-1407998973906716255,9.00,usd,1,,0,0,0,1,0,0,0,2,0
-1817941245332237242,,,,,,,,,,,,1,2
-1840103660976434689,9.00,usd,1,550820.0,0,0,0,1,0,0,0,19,4
-205346184953531539,10.00,usd,1,583217.0,0,0,0,1,0,0,0,0,1
-2079340644608190021,40.30,usd,2,331220.0,0,0,0,2,0,0,0,20,1
-2411306825689495804,,,,,,,,,,,,10,2
-2496171498302930841,,,1,,0,0,1,0,0,0,0,0,1
-2595827102115801906,25.00,usd,1,,0,1,0,0,0,0,0,,
-2662765931439530831,,,2,246643.5,0,0,0,1,1,0,0,6,1
-2730587064190139984,19.00,usd,,,,,,,,,,13,0
-2785141602039166509,19.00,usd,2,212427.5,0,1,0,1,0,0,0,1,1
-2835163003904096838,400.00,usd,3,439222.0,1,0,0,2,0,0,0,,
-2863206300147196283,15.00,usd,2,529203.0,0,0,0,2,0,0,0,6,1
-2996875033486282653,19.00,usd,,,,,,,,,,0,1
-3015935821935095901,9.00,usd,,,,,,,,,,,
-3104131347057323644,19.00,usd,1,576041.0,0,0,0,1,0,0,0,4,0
-3118954322303115138,29.00,usd,,,,,,,,,,,
-3153484197000936121,,,1,,0,0,0,1,0,0,0,5,0
-3257574374146903695,19.00,usd,2,457211.5,0,0,0,2,0,0,0,0,1
-3377888062993991613,19.00,usd,,,,,,,,,,25,1
-3417381972199370702,,,3,246650.5,0,3,0,0,0,0,0,0,2
-3516033117712253213,30.00,usd,1,374436.0,0,0,0,1,0,0,0,2,2
-3630210018927349160,15.00,usd,2,554448.0,0,1,0,1,0,0,0,0,1
-3655572790650430228,30.00,usd,2,493205.0,0,1,0,1,0,0,0,14,2
-373299051620967964,15.00,usd,,,,,,,,,,2,4
-3771562367054934600,,,2,493232.0,0,0,0,2,0,0,0,7,1
-4006472310903745192,75.00,usd,5,567028.5,0,1,1,3,0,0,0,23,2
-4141221102948194772,19.00,usd,,,,,,,,,,9,0
-4212843815581227834,29.00,usd,3,567025.5,0,0,0,3,0,0,0,,
-4227616898470075832,30.00,usd,1,586843.0,0,1,0,0,0,0,0,,
-424714340696260165,30.00,usd,2,480622.5,0,1,0,1,0,0,0,11,0
-4290932876424372113,190.00,usd,2,248433.0,0,0,0,2,0,0,0,8,1
-4311758959907772126,9.00,usd,3,207046.5,0,1,0,2,0,0,0,0,1
-4335607424433154205,9.00,usd,1,,0,0,0,1,0,0,0,13,4
-4351350140783419734,100.00,usd,2,387008.0,0,1,0,1,0,0,0,0,1
-4710401919988935275,19.00,usd,,,,,,,,,,,
-495382146508223662,,,2,478846.0,0,0,0,2,0,0,0,0,1
-4978295941811961177,250.00,usd,,,,,,,,,,14,1
-5118611142781101174,60.00,usd,1,,0,0,0,1,0,0,0,29,0
-5298461564018146339,19.00,usd,,,,,,,,,,,
-5616328444456186155,74.00,usd,,,,,,,,,,18,0
-5648015293792968796,90.00,usd,1,446407.0,0,0,0,1,0,0,0,8,4
-6138871678592887033,9.00,usd,1,320419.0,0,1,0,0,0,0,0,0,2
-6422961484486376994,19.00,usd,,,,,,,,,,0,1
-6435613434441220816,90.00,usd,3,374444.0,0,0,0,3,0,0,0,7,0
-6689944809889017896,19.00,usd,1,568845.0,0,0,0,1,0,0,0,,
-6698927499125590709,19.00,usd,2,208855.0,0,2,0,0,0,0,0,0,2
-6896037703814616138,19.00,usd,2,504049.0,0,1,0,1,0,0,0,27,0
-7110256156961898726,,,1,378036.0,0,0,0,1,0,0,0,5,1
-7255952567009938910,,,3,473446.0,0,0,0,3,0,0,0,1,0
-7362570844690676255,29.00,usd,3,342009.5,0,1,0,2,0,0,0,,
-7590766249242483172,,,1,511232.0,0,0,0,1,0,0,0,,
-7711782594215419328,15.00,usd,3,438017.3333333333,1,0,0,2,0,0,0,0,1
-7737473302793164871,19.00,usd,,,,,,,,,,0,1
-7737733087257637250,,,,,,,,,,,,0,1
-79129763192142756,19.00,usd,,,,,,,,,,21,2
-8110641631398173402,30.00,usd,2,,0,1,0,1,0,0,0,0,2
-8157391756101329027,30.00,usd,2,266444.0,0,0,0,2,0,0,0,16,2
-8201571750297390636,,,,,,,,,,,,16,1
-8385108808171175620,25.00,usd,4,245734.75,0,1,1,2,0,0,0,6,2
-8388864401972682413,249.52,usd,,,,,,,,,,5,0
-8724037381864697095,400.00,usd,3,320429.0,1,0,0,2,0,0,0,0,1
-874281901320896629,,,3,340831.0,1,1,0,1,0,0,0,1,1
-8872898014632983121,15.00,usd,1,324017.0,0,0,0,1,0,0,0,12,0
-8897301428005968666,19.00,usd,2,198051.5,0,0,0,2,0,0,0,0,1
-8998426602598532674,30.00,usd,2,414041.0,0,1,0,1,0,0,0,32,0
-9043697830132103183,19.00,usd,,,,,,,,,,41,0
-949249563275180758,19.00,usd,2,293447.5,0,2,0,0,0,0,0,10,1
-992780475040334985,190.00,usd,2,266427.0,0,0,1,1,0,0,0,18,0
1061679461072832227,15.00,usd,2,705621.0,0,1,0,1,0,0,0,12,0
112063730812057132,9.00,usd,,,,,,,,,,10,0
163304238621878669,9.00,usd,2,291621.5,0,1,0,1,0,0,0,,
1649715511105463165,58.00,usd,,,,,,,,,,,
1718923711578368488,9.00,usd,,,,,,,,,,,
1744004910745422143,250.00,usd,5,388838.5,0,0,1,4,0,0,0,39,0
1846396392778119984,30.00,usd,2,586855.0,0,1,0,1,0,0,0,2,1
1981407984409982799,,,1,126051.0,0,0,1,0,0,0,0,18,0
2173032289902756599,49.00,usd,1,669620.0,0,0,0,1,0,0,0,0,1
2464364965651722616,19.00,usd,,,,,,,,,,0,1
2469543167726135875,,,,,,,,,,,,0,2
2486363519560789378,250.00,usd,3,248414.0,0,2,0,1,0,0,0,2,1
24994100081919013,9.00,usd,1,525627.0,0,1,0,0,0,0,0,0,1
2679428019332883644,19.00,usd,2,318644.0,0,1,0,0,1,0,0,5,3
2889207210787670517,15.00,usd,2,396017.0,0,0,0,2,0,0,0,1,0
2995242916825017295,,,3,354624.5,0,0,0,3,0,0,0,,
311659508238709809,19.00,usd,3,446403.0,0,3,0,0,0,0,0,7,2
3365512946934591841,29.00,usd,,,,,,,,,,,
3441115191787195339,30.00,usd,,,,,,,,,,0,1
3577692814994905041,,,3,220826.66666666666,0,0,0,3,0,0,0,,
3627757741987578164,48.00,usd,,,,,,,,,,0,1
3757511361295830496,190.00,usd,1,518425.0,0,0,0,1,0,0,0,,
4132381678287402516,15.00,usd,,,,,,,,,,1,1
4240450691745608505,19.00,usd,,,,,,,,,,0,1
4267892385466946359,90.00,usd,3,264633.5,0,1,0,2,0,0,0,4,0
4415874500055360807,9.00,usd,,,,,,,,,,0,1
4452573470080375380,190.00,usd,,,,,,,,,,20,0
4528294212390434414,25.00,usd,1,,0,0,0,1,0,0,0,16,0
4988581246022934742,9.00,usd,2,586818.0,0,0,0,2,0,0,0,0,4
5045123728425792709,90.00,usd,2,,0,0,0,2,0,0,0,1,0
5217688220178353117,,,,,,,,,,,,30,0
5280786928732357340,100.00,usd,5,300011.0,0,3,0,2,0,0,0,11,2
5464964276515115288,9.00,usd,,,,,,,,,,,
5597510721993879226,9.99,usd,,,,,,,,,,3,1
5617504623726155975,9.00,usd,,,,,,,,,,,
5848267295028837583,19.00,usd,2,66650.0,0,0,0,2,0,0,0,0,1
6501091745285733198,38.00,usd,3,396016.0,0,0,1,2,0,0,0,15,1
6506686438392184327,19.00,usd,,,,,,,,,,,
661954755458694354,18.00,usd,4,476419.3333333333,0,0,0,3,0,1,0,0,1
663983541921876306,9.00,usd,3,510036.6666666667,0,0,0,3,0,0,0,6,2
6811344886997639525,19.00,usd,,,,,,,,,,0,1
7022596203302031035,0.00,usd,1,248431.0,0,1,0,0,0,0,0,0,1
7028130124519016708,60.00,usd,2,464447.0,0,1,0,1,0,0,0,25,0
7109062767465103409,,,,,,,,,,,,10,0
7613512930816955394,,,1,720010.0,0,0,0,1,0,0,0,0,1
765646750705161083,,,1,532802.0,0,0,0,1,0,0,0,6,0
7671462453673243155,,,,,,,,,,,,0,1
7679339660409071193,18.00,usd,2,111612.0,0,1,0,1,0,0,0,10,1
8328972648727680981,19.00,usd,1,363609.0,0,0,1,0,0,0,0,1,1
8354519170635280993,,,1,712846.0,0,1,0,0,0,0,0,8,0
8408959133605721576,,,1,36013.0,0,0,1,0,0,0,0,,
8525369933712582063,15.00,usd,3,614446.6666666666,0,1,0,2,0,0,0,34,1
8564281966529582972,9.00,usd,,,,,,,,,,,
8583549219009154355,,,1,435634.0,0,1,0,0,0,0,0,,
8690534017284638982,9.00,usd,2,277219.5,1,1,0,0,0,0,0,10,0
8858013189104161699,15.00,usd,1,363622.0,0,0,1,0,0,0,0,1,3
895730823313158792,9.00,usd,1,144032.0,0,0,0,1,0,0,0,30,0
9071372841444049214,14.00,usd,2,684020.0,0,0,1,1,0,0,0,19,1
920186923773621219,90.00,usd,,,,,,,,,,7,0
975790336215758209,90.00,usd,6,387034.75,0,0,0,6,0,0,0,21,4
-11782097979333029,,,3,139217.0,0,0,0,3,0,0,0,2,0
-1202565929997567716,19.00,usd,2,536430.0,0,1,0,1,0,0,0,31,1
-1231122213973221938,50.00,usd,1,536426.0,0,1,0,0,0,0,0,,
-1289761509805914297,,,,,,,,,,,,3,0
-1352619886327714552,19.00,usd,,,,,,,,,,5,0
-1612498650241003499,25.00,usd,3,534612.0,0,0,0,3,0,0,0,5,1
-1704239780659206250,80.00,usd,2,264608.5,0,1,0,1,0,0,0,7,1
-179258121902289356,9.00,usd,2,203418.5,0,0,0,2,0,0,0,0,1
-1998387768909959481,58.00,usd,4,500410.5,0,1,0,3,0,0,0,7,0
-2037744697448217558,,,,,,,,,,,,10,1
-2742733999538340475,,,1,169227.0,0,0,0,1,0,0,0,0,1
-3021343674734829611,38.00,usd,1,615631.0,0,0,0,1,0,0,0,16,0
-3297880259845001111,,,2,446421.0,0,1,0,1,0,0,0,0,1
-3326632116687162450,19.00,usd,,,,,,,,,,,
-3548159775164364918,,,1,316856.0,0,0,0,1,0,0,0,8,1
-3670286558774152423,,,3,214233.5,0,0,1,2,0,0,0,0,1
-3701082046559642829,,,1,183600.0,0,0,0,1,0,0,0,0,1
-3726010540785582283,,,,,,,,,,,,1,0
-4140140584763393709,,,1,475235.0,0,0,0,1,0,0,0,,
-4425810176899343520,100.00,usd,,,,,,,,,,11,2
-4519461234542278555,50.00,usd,1,471625.0,0,1,0,0,0,0,0,2,3
-4573295149890254585,,,2,183626.0,0,0,0,2,0,0,0,9,2
-4810477352028064336,19.00,usd,,,,,,,,,,3,1
-4826894819328722509,,,2,536440.0,0,0,0,2,0,0,0,,
-489860307328875220,19.00,usd,1,331248.0,0,0,0,1,0,0,0,0,1
-5045681128270686548,19.00,usd,1,226826.0,0,0,1,0,0,0,0,,
-5075739807803141385,,,3,365406.5,0,0,0,3,0,0,0,,
-511637883694490665,9.00,usd,,,,,,,,,,7,0
-5127646819533435828,30.00,usd,3,347420.5,0,1,0,2,0,0,0,0,1
-5144365122067964925,38.00,usd,5,396018.5,0,2,0,3,0,0,0,4,1
-5509814980338839499,190.00,usd,1,612046.0,0,1,0,0,0,0,0,16,2
-5547478841253962972,,,2,471639.0,0,0,0,2,0,0,0,0,3
-5865279564549658910,9.00,usd,3,106210.0,0,1,0,2,0,0,0,17,0
-6323212331891360561,19.00,usd,3,262820.0,0,1,0,2,0,0,0,,
-6394149513068299867,190.00,usd,,,,,,,,,,,
-645886449419670961,27.00,usd,2,,0,0,0,2,0,0,0,51,1
-6462919515718962499,,,1,399648.0,0,0,0,1,0,0,0,16,1
-6678945564616860853,15.00,usd,3,284409.3333333333,0,0,1,2,0,0,0,,
-6892751051765689484,19.00,usd,,,,,,,,,,,
-6979162912475195316,45.00,usd,3,352836.6666666667,0,1,0,2,0,0,0,19,2
-6991927038104880242,,,,,,,,,,,,0,1
-7270365229853229440,0.35,usd,1,183629.0,0,0,0,1,0,0,0,3,1
-7427570938010633868,15.00,usd,,,,,,,,,,,
-7463342296601942820,9.00,usd,1,18058.0,0,0,0,1,0,0,0,0,2
-7492514335266821194,19.00,usd,,,,,,,,,,,
-7694403359859495336,19.00,usd,,,,,,,,,,,
-7795845752550289944,,,1,468022.0,0,0,0,1,0,0,0,,
-7915197000758305820,,,1,669658.0,0,0,0,1,0,0,0,16,0
-8173593434950229116,60.00,usd,2,379824.0,0,1,0,1,0,0,0,0,2
-8251982746726285961,,,,,,,,,,,,3,0
-8442437461875275785,,,1,,0,1,0,0,0,0,0,8,0
-846899995977734775,0.00,usd,1,7242.0,0,0,0,1,0,0,0,0,1
-8618437948313193952,30.00,usd,,,,,,,,,,0,3
-8780399129236322318,19.00,usd,2,491435.5,0,0,0,1,0,1,0,3,0
-880420909995739331,45.00,usd,1,543652.0,0,0,1,0,0,0,0,35,2
-882745145865600864,19.00,usd,,,,,,,,,,,
-8897993741582110919,19.00,usd,2,662413.0,0,1,1,0,0,0,0,0,2
-8947011771249727457,0.00,usd,,,,,,,,,,0,3
-9003357611872589361,19.00,usd,2,378034.0,0,0,0,2,0,0,0,14,0
-9069944208777478426,19.00,usd,1,367215.0,0,0,0,1,0,0,0,16,0
-9115155300515464733,,,,,,,,,,,,7,0
120189536118952923,29.00,usd,1,345658.0,0,1,0,0,0,0,0,3,0
134078075251365823,36.00,usd,2,464406.0,0,0,0,2,0,0,0,0,2
1471820065137967462,25.00,usd,12,293233.8888888889,0,1,1,10,0,0,0,49,3
1473686023666440126,21.57,usd,2,198001.0,0,1,0,0,0,1,0,4,2
1498329371450974365,19.00,usd,,,,,,,,,,10,2
1533675619250886813,0.00,usd,2,444620.5,1,0,0,1,0,0,0,2,1
1565395038852054282,,,1,,0,1,0,0,0,0,0,,
1622526222919728367,38.00,usd,2,412239.0,0,0,0,2,0,0,0,1,2
1788915429262012185,19.00,usd,,,,,,,,,,,
1825747601253185122,90.00,usd,1,,0,0,0,1,0,0,0,11,3
1966988475598477889,,,,,,,,,,,,0,1
2035611596825706431,300.00,usd,2,,0,0,0,2,0,0,0,20,1
2092717917201525443,,,2,,0,0,1,1,0,0,0,,
2274076442658283927,490.00,usd,,,,,,,,,,5,0
268096492252210836,19.00,usd,3,465624.0,0,2,0,1,0,0,0,6,0
2687216649878297791,19.00,usd,,,,,,,,,,0,1
2733918108890074539,,,4,271820.0,0,1,0,3,0,0,0,0,1
2784182946648041246,19.00,usd,,,,,,,,,,,
3072337682100665049,19.00,usd,1,,0,1,0,0,0,0,0,0,1
4186051073109318130,18.00,usd,2,372624.0,0,0,0,2,0,0,0,1,0
4206623892725248173,50.00,usd,1,486006.0,0,0,0,1,0,0,0,,
4245436806305714842,180.00,usd,2,10837.0,0,1,0,1,0,0,0,0,1
441637636653454041,38.00,usd,2,302417.5,0,1,0,1,0,0,0,2,1
4660882542786860354,,,3,219617.33333333334,0,0,0,3,0,0,0,0,2
5141024820701765759,19.00,usd,1,,0,0,0,1,0,0,0,0,1
5215733065877587295,,,1,187200.0,0,0,0,0,1,0,0,,
5374245562660421033,9.00,usd,2,597637.0,0,1,0,1,0,0,0,6,1
5506151006651434043,,,4,230420.0,0,0,1,3,0,0,0,,
5701116960502610860,,,1,324005.0,0,0,0,1,0,0,0,,
5966878808570092570,25.00,usd,2,126048.0,0,0,0,2,0,0,0,5,1
6001605208567712762,38.00,usd,2,340226.0,0,0,0,2,0,0,0,3,0
619625325455403313,,,1,133258.0,1,0,0,0,0,0,0,9,1
6204552455525284299,,,1,,0,0,1,0,0,0,0,36,1
6260892277574229457,15.00,usd,1,680413.0,0,0,0,1,0,0,0,1,0
6314483492204611468,,,,,,,,,,,,1,0
6371300809869626888,18.00,usd,1,,0,0,0,1,0,0,0,0,1
6557652461644458481,,,2,509436.0,0,2,0,0,0,0,0,15,0
6596119378605349163,18.00,usd,3,684020.5,0,1,0,2,0,0,0,4,1
6634684449676493647,1000.00,usd,3,651612.5,0,1,0,2,0,0,0,32,1
6806911436066483459,60.00,usd,8,256357.4,1,0,1,6,0,0,0,32,4
7290286115628399184,19.00,usd,,,,,,,,,,0,1
7318506230895856646,38.00,usd,5,469840.5,0,0,0,5,0,0,0,0,3
734860839767189629,,,1,550825.0,0,0,0,1,0,0,0,,
7361196905286650642,9.00,usd,2,403225.0,0,0,0,2,0,0,0,0,2
7440182963033075818,,,1,158456.0,0,0,0,1,0,0,0,10,0
7800723258372083598,180.00,usd,,,,,,,,,,,
7930022277603150911,9.00,usd,,,,,,,,,,8,0
8013664509605808306,25.00,usd,2,90032.0,0,0,0,2,0,0,0,0,2
8017479741944876612,,,1,676852.0,0,0,0,1,0,0,0,0,1
8043957301253653312,50.00,usd,5,387621.0,0,2,1,2,0,0,0,5,3
8310312566318083966,19.00,usd,,,,,,,,,,,
8310712595879232753,,,1,,0,0,0,1,0,0,0,1,1
8389482380808446484,90.00,usd,,,,,,,,,,1,2
849909833660265932,30.00,usd,2,680421.0,0,2,0,0,0,0,0,9,0
8678703892487586527,,,1,97258.0,0,0,0,1,0,0,0,19,1
8806687548100041041,9.00,usd,,,,,,,,,,,
8873566655149687704,50.00,usd,3,63019.0,0,2,0,1,0,0,0,,
9112046371658899620,9.00,usd,1,,0,1,0,0,0,0,0,0,1
9119761245021382257,58.00,usd,1,144055.0,0,0,0,1,0,0,0,6,3
9178111423798658864,25.00,usd,2,118819.0,0,0,0,2,0,0,0,30,3
-1039717664107910084,90.00,usd,,,,,,,,,,2,0
-1076307930657180745,19.00,usd,1,475210.0,0,0,0,1,0,0,0,0,1
-1114292634241194929,19.00,usd,,,,,,,,,,,
-122261603478951189,,,2,,0,0,0,2,0,0,0,,
-1347965443123723175,0.00,usd,1,338441.0,0,1,0,0,0,0,0,8,0
-159468465972764547,45.00,usd,,,,,,,,,,,
-1736005735955213837,19.00,usd,1,288028.0,0,1,0,0,0,0,0,0,2
-199530140751013844,58.00,usd,1,93630.0,0,0,0,1,0,0,0,0,2
-2031327033479570724,50.00,usd,1,,0,0,0,1,0,0,0,,
-2049462982001048534,9.00,usd,2,394235.0,0,1,0,0,1,0,0,5,2
-2163874376210532006,,,2,75635.0,0,0,0,2,0,0,0,11,0
-2243683927908011417,,,1,21617.0,0,0,0,1,0,0,0,16,0
-2288774118464627931,9.00,usd,,,,,,,,,,3,0
-2314633472440678793,,,1,424846.0,0,1,0,0,0,0,0,0,1
-255556696456180248,,,1,507616.0,0,0,0,1,0,0,0,5,0
-2696937516037505578,30.00,usd,,,,,,,,,,33,2
-2760764230207306379,9.00,usd,1,75641.0,0,1,0,0,0,0,0,17,2
-2998327028712862900,,,,,,,,,,,,2,0
-3024573991174689710,580.00,usd,4,318626.5,0,1,0,3,0,0,0,2,0
-3153579652804897525,18.00,usd,2,417652.0,0,0,0,2,0,0,0,0,2
-3159240746062186551,30.00,usd,2,284441.5,0,2,0,0,0,0,0,7,1
-3323186023176936350,0.00,usd,1,604823.0,0,0,0,1,0,0,0,13,1
-3333666041787043170,9.00,usd,3,401426.0,0,1,0,2,0,0,0,,
-3340745913413174257,0.00,usd,,,,,,,,,,0,1
-3535361370898422445,19.00,usd,2,316820.0,0,1,0,1,0,0,0,0,1
-3576200391634512894,18.00,usd,3,306050.0,0,1,0,2,0,0,0,7,2
-3593774882647089883,9.00,usd,2,198023.0,0,0,0,2,0,0,0,0,3
-3620824819599632543,180.00,usd,2,365435.0,0,0,0,2,0,0,0,,
-3705583851643426446,18.00,usd,1,378012.0,0,1,0,0,0,0,0,14,3
-4018624668023550683,,,1,270025.0,0,0,0,1,0,0,0,0,2
-4142302775124224546,100.00,usd,,,,,,,,,,16,0
-4387390640694384655,,,,,,,,,,,,15,2
-4679846913421315057,,,,,,,,,,,,11,0
-4690453193708632979,29.00,usd,1,,0,1,0,0,0,0,0,,
-4775228343787960383,,,1,334852.0,0,0,0,1,0,0,0,0,2
-4881578203113698200,,,3,280822.0,0,0,0,3,0,0,0,,
-4883094558645117865,19.00,usd,2,475250.0,0,2,0,0,0,0,0,1,0
-5019796917829546652,200.00,usd,4,473441.0,0,1,0,3,0,0,0,,
-5274482009329372474,9.00,usd,1,,0,0,0,1,0,0,0,17,0
-5760269682565472382,30.00,usd,2,142213.5,0,1,0,1,0,0,0,8,1
-5899968076315056453,104.00,usd,,,,,,,,,,,
-5951158887653803166,9.00,usd,1,568813.0,0,0,0,1,0,0,0,4,1
-6111565333861483851,38.00,usd,,,,,,,,,,1,1
-6124284397522376416,30.00,usd,3,345615.5,0,1,0,2,0,0,0,3,0
-6139962682272428958,0.00,usd,,,,,,,,,,15,1
-6175420764620440211,18.00,usd,2,374443.0,0,0,0,2,0,0,0,,
-6557388000293830910,,,1,115241.0,0,1,0,0,0,0,0,,
-6923546058114787737,,,,,,,,,,,,0,1
-6976218882501365082,,,1,57608.0,0,0,0,1,0,0,0,6,0
-7075064515567377546,19.00,usd,1,705605.0,0,0,0,1,0,0,0,2,1
-7124665041083797037,29.00,usd,1,486057.0,0,0,1,0,0,0,0,,
-7153228293913831821,9.00,usd,,,,,,,,,,,
-7184796524663887338,200.00,usd,4,579638.0,0,0,0,4,0,0,0,,
-7201127390926368703,20.00,usd,7,420497.2,0,3,0,4,0,0,0,21,1
-7606337026496010262,19.00,usd,3,46843.0,0,1,0,1,1,0,0,31,1
-7711666748097125153,,,3,488440.3333333333,0,0,0,3,0,0,0,0,2
-7942091322466997028,50.00,usd,4,540014.5,0,0,0,4,0,0,0,14,1
-801725271273455059,30.00,usd,2,597644.0,0,1,1,0,0,0,0,1,1
-8641783687069055902,52.50,usd,2,187222.0,0,0,0,2,0,0,0,2,0
-8827921246362800081,19.00,usd,1,720039.0,0,0,0,1,0,0,0,2,0
-8891041219909558329,30.00,usd,1,262815.0,0,0,0,1,0,0,0,10,1
-8898244955242440386,190.00,usd,,,,,,,,,,0,2
-8959665911025513490,18.00,usd,2,691208.0,0,1,0,1,0,0,0,44,2
-9119068421627731472,15.00,usd,,,,,,,,,,40,2
-948304123978274057,19.00,usd,1,57606.0,1,0,0,0,0,0,0,18,0
1041203511219478081,9.00,usd,1,381628.0,0,0,0,1,0,0,0,0,1
1364340571570329543,9.00,usd,1,,0,0,0,1,0,0,0,0,1
1496027186617199745,,,1,518429.0,0,1,0,0,0,0,0,0,1
1665608488789701880,9.00,usd,2,414038.5,0,1,0,1,0,0,0,0,2
1671950921354254366,,,2,158413.0,0,0,0,1,1,0,0,10,0
1685966242532802529,87.00,usd,6,210638.16666666666,0,1,0,5,0,0,0,6,3
1755733991315948144,30.00,usd,2,104436.0,0,0,0,2,0,0,0,2,1
1910479295699714542,,,1,637250.0,0,0,1,0,0,0,0,,
1961256746686339938,,,8,344730.125,0,1,0,7,0,0,0,2,1
1985745535755062147,30.00,usd,,,,,,,,,,0,2
2027576157261946247,,,,,,,,,,,,0,3
2379824338115349186,19.00,usd,1,,0,0,1,0,0,0,0,0,1
2668245617454593987,,,2,,0,1,0,1,0,0,0,6,1
2779652473635525387,190.00,usd,1,363637.0,0,0,1,0,0,0,0,0,4
3001834056664615516,29.00,usd,3,271803.5,0,1,0,2,0,0,0,5,3
3020397125480397278,38.00,usd,2,,0,1,0,1,0,0,0,10,1
3322539279726055159,0.00,usd,3,387047.5,0,1,0,2,0,0,0,0,1
3480956658467412344,18.00,usd,3,160216.0,0,0,0,3,0,0,0,6,0
3552558481325889817,,,2,100826.5,0,1,1,0,0,0,0,0,3
3578800158648172963,,,,,,,,,,,,0,2
3633817997357054547,38.00,usd,,,,,,,,,,37,0
3791520743214748126,,,4,197122.75,0,0,1,3,0,0,0,,
3838882555824251203,0.00,usd,1,464458.0,0,0,0,1,0,0,0,29,2
3911762722934930981,9.00,usd,2,450051.0,0,0,1,1,0,0,0,3,0
4030612374799670302,15.00,usd,1,349205.0,0,0,0,1,0,0,0,10,1
4030981345756073709,25.00,usd,1,565258.0,0,0,0,1,0,0,0,19,1
4132852740886223040,19.00,usd,,,,,,,,,,7,1
4270476418828218470,19.00,usd,,,,,,,,,,1,2
4407808043013242401,,,1,295206.0,0,0,0,1,0,0,0,,
4657955181013584123,,,,,,,,,,,,6,1
4882480126631007794,25.00,usd,,,,,,,,,,18,1
4884818928355214098,,,2,46833.0,0,0,0,2,0,0,0,7,1
4994890642172004120,19.00,usd,1,93617.0,0,0,0,1,0,0,0,14,1
5050687906638565591,183.05,usd,,,,,,,,,,,
5065641730237032037,21.21,usd,1,612020.0,0,1,0,0,0,0,0,3,2
